Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column12,Column13
OSAKA,KIX,도요타 복시 또는 동급차종,TOYOTA_OSAKA 남바 터미널점,2023-08-10,2023-08-11,휘발유,RV,7인,면책커버보험 포함,214030
OSAKA,KIX,혼다 피트 또는 동급차종,니폰 렌터카,2023-08-11,2023-08-12,,소형,5인,프리미엄플랜 포함,1033
OSAKA,KIX,도요타 아쿠아 또는 동급차종,TOYOTA_OSAKA 간사이점,2023-08-11,2023-08-12,휘발유,소형,5인,면책커버보험 포함,103760~119300
OSAKA,KIX,도요타 라이즈 또는 동급차종,TOYOTA_OSAKA 간사이점,2023-08-11,2023-08-12,휘발유,SUV,5인,면책커버보험 포함,117260
OSAKA,KIX,도요타 프리우스 또는 동급차종,TOYOTA_OSAKA 간사이점,2023-08-11,2023-08-12,휘발유,준중형,5인,면책커버보험 포함,124010~153640
OSAKA,KIX,도요타 시엔타 또는 동급차종,TOYOTA_OSAKA 간사이점,2023-08-11,2023-08-12,휘발유,RV,5인,면책커버보험 포함,135260
OSAKA,KIX,도요타 86 또는 동급차종,TOYOTA_OSAKA 남바 터미널점,2023-08-11,2023-08-12,휘발유,중형,2인,면책커버보험 포함,1690
OSAKA,KIX,도요타 C-HR 또는 동급차종,TOYOTA_OSAKA 간사이점,2023-08-11,2023-08-12,휘발유,SUV,5인,면책커버보험 포함,1690
OSAKA,KIX,도요타 캠리 또는 동급차종,TOYOTA_OSAKA 간사이점,2023-08-11,2023-08-12,휘발유,중형,5인,면책커버보험 포함,193780
OSAKA,KIX,도요타 복시 또는 동급차종,TOYOTA_OSAKA 남바 터미널점,2023-08-11,2023-08-12,휘발유,RV,7인,면책커버보험 포함,214030
OSAKA,KIX,혼다 피트 또는 동급차종,니폰 렌터카,2023-08-12,2023-08-13,,소형,5인,스탠다드플랜 포함,91840
OSAKA,KIX,도요타 아쿠아 또는 동급차종,TOYOTA_OSAKA 간사이점,2023-08-12,2023-08-13,휘발유,소형,5인,면책커버보험 포함,103760~119300
OSAKA,KIX,도요타 라이즈 또는 동급차종,TOYOTA_OSAKA 간사이점,2023-08-12,2023-08-13,휘발유,SUV,5인,면책커버보험 포함,117260
OSAKA,KIX,도요타 프리우스 또는 동급차종,TOYOTA_OSAKA 간사이점,2023-08-12,2023-08-13,휘발유,준중형,5인,면책커버보험 포함,124010~153640
OSAKA,KIX,도요타 시엔타 또는 동급차종,TOYOTA_OSAKA 간사이점,2023-08-12,2023-08-13,휘발유,RV,5인,면책커버보험 포함,135260
OSAKA,KIX,도요타 86 또는 동급차종,TOYOTA_OSAKA 남바 터미널점,2023-08-12,2023-08-13,휘발유,중형,2인,면책커버보험 포함,1690
OSAKA,KIX,도요타 C-HR 또는 동급차종,TOYOTA_OSAKA 간사이점,2023-08-12,2023-08-13,휘발유,SUV,5인,면책커버보험 포함,1690
OSAKA,KIX,도요타 캠리 또는 동급차종,TOYOTA_OSAKA 간사이점,2023-08-12,2023-08-13,휘발유,중형,5인,면책커버보험 포함,193780
OSAKA,KIX,도요타 복시 또는 동급차종,TOYOTA_OSAKA 남바 터미널점,2023-08-12,2023-08-13,휘발유,RV,7인,면책커버보험 포함,214030
OSAKA,KIX,혼다 피트 또는 동급차종,니폰 렌터카,2023-08-13,2023-08-14,,소형,5인,프리미엄플랜 포함,1033
OSAKA,KIX,도요타 아쿠아 또는 동급차종,TOYOTA_OSAKA 간사이점,2023-08-13,2023-08-14,휘발유,소형,5인,면책커버보험 포함,103760~119300
OSAKA,KIX,도요타 라이즈 또는 동급차종,TOYOTA_OSAKA 간사이점,2023-08-13,2023-08-14,휘발유,SUV,5인,면책커버보험 포함,117260
OSAKA,KIX,도요타 프리우스 또는 동급차종,TOYOTA_OSAKA 간사이점,2023-08-13,2023-08-14,휘발유,준중형,5인,면책커버보험 포함,124010~153640
OSAKA,KIX,도요타 시엔타 또는 동급차종,TOYOTA_OSAKA 간사이점,2023-08-13,2023-08-14,휘발유,RV,5인,면책커버보험 포함,135260
OSAKA,KIX,도요타 86 또는 동급차종,TOYOTA_OSAKA 남바 터미널점,2023-08-13,2023-08-14,휘발유,중형,2인,면책커버보험 포함,1690
OSAKA,KIX,도요타 C-HR 또는 동급차종,TOYOTA_OSAKA 간사이점,2023-08-13,2023-08-14,휘발유,SUV,5인,면책커버보험 포함,1690
OSAKA,KIX,도요타 캠리 또는 동급차종,TOYOTA_OSAKA 간사이점,2023-08-13,2023-08-14,휘발유,중형,5인,면책커버보험 포함,193780
OSAKA,KIX,도요타 복시 또는 동급차종,TOYOTA_OSAKA 남바 터미널점,2023-08-13,2023-08-14,휘발유,RV,7인,면책커버보험 포함,214030
OSAKA,KIX,혼다 피트 또는 동급차종,니폰 렌터카,2023-08-14,2023-08-15,,소형,5인,프리미엄플랜 포함,1033
OSAKA,KIX,도요타 아쿠아 또는 동급차종,TOYOTA_OSAKA 간사이점,2023-08-14,2023-08-15,휘발유,소형,5인,면책커버보험 포함,103760~119300
OSAKA,KIX,도요타 라이즈 또는 동급차종,TOYOTA_OSAKA 간사이점,2023-08-14,2023-08-15,휘발유,SUV,5인,면책커버보험 포함,117260
OSAKA,KIX,도요타 코롤라 또는 동급차종,니폰 렌터카,2023-08-14,2023-08-15,,준중형,5인,프리미엄플랜 포함,123870
OSAKA,KIX,도요타 프리우스 또는 동급차종,TOYOTA_OSAKA 간사이점,2023-08-14,2023-08-15,휘발유,준중형,5인,면책커버보험 포함,124010~153640
OSAKA,KIX,도요타 시엔타 또는 동급차종,TOYOTA_OSAKA 간사이점,2023-08-14,2023-08-15,휘발유,RV,5인,면책커버보험 포함,135260
OSAKA,KIX,도요타 86 또는 동급차종,TOYOTA_OSAKA 남바 터미널점,2023-08-14,2023-08-15,휘발유,중형,2인,면책커버보험 포함,1690
OSAKA,KIX,도요타 C-HR 또는 동급차종,TOYOTA_OSAKA 간사이점,2023-08-14,2023-08-15,휘발유,SUV,5인,면책커버보험 포함,1690
OSAKA,KIX,도요타 캠리 또는 동급차종,TOYOTA_OSAKA 간사이점,2023-08-14,2023-08-15,휘발유,중형,5인,면책커버보험 포함,193780
OSAKA,KIX,혼다 피트 또는 동급차종,니폰 렌터카,2023-08-15,2023-08-16,,소형,5인,프리미엄플랜 포함,941
OSAKA,KIX,도요타 아쿠아 또는 동급차종,TOYOTA_OSAKA 간사이점,2023-08-15,2023-08-16,휘발유,소형,5인,면책커버보험 포함,103760~107880
OSAKA,KIX,도요타 코롤라 또는 동급차종,니폰 렌터카,2023-08-15,2023-08-16,,준중형,5인,프리미엄플랜 포함,112450
OSAKA,KIX,도요타 라이즈 또는 동급차종,TOYOTA_OSAKA 간사이점,2023-08-15,2023-08-16,휘발유,SUV,5인,면책커버보험 포함,117260
OSAKA,KIX,도요타 프리우스 또는 동급차종,TOYOTA_OSAKA 간사이점,2023-08-15,2023-08-16,휘발유,준중형,5인,면책커버보험 포함,124010~138730
OSAKA,KIX,도요타 시엔타 또는 동급차종,TOYOTA_OSAKA 간사이점,2023-08-15,2023-08-16,휘발유,RV,5인,면책커버보험 포함,135260
OSAKA,KIX,도요타 86 또는 동급차종,TOYOTA_OSAKA 남바 터미널점,2023-08-15,2023-08-16,휘발유,중형,2인,면책커버보험 포함,1690
OSAKA,KIX,도요타 C-HR 또는 동급차종,TOYOTA_OSAKA 간사이점,2023-08-15,2023-08-16,휘발유,SUV,5인,면책커버보험 포함,1690
OSAKA,KIX,도요타 캠리 또는 동급차종,TOYOTA_OSAKA 간사이점,2023-08-15,2023-08-16,휘발유,중형,5인,면책커버보험 포함,193780
OSAKA,KIX,도요타 비츠 또는 동급차종,TOYOTA_OSAKA 간사이점,2023-08-16,2023-08-17,휘발유,경형,4인,면책커버보험 포함,88000
OSAKA,KIX,혼다 피트 또는 동급차종,니폰 렌터카,2023-08-16,2023-08-17,,소형,5인,프리미엄플랜 포함,941
OSAKA,KIX,도요타 아쿠아 또는 동급차종,TOYOTA_OSAKA 간사이점,2023-08-16,2023-08-17,휘발유,소형,5인,면책커버보험 포함,103760~107880
OSAKA,KIX,도요타 코롤라 또는 동급차종,니폰 렌터카,2023-08-16,2023-08-17,,준중형,5인,프리미엄플랜 포함,112450
OSAKA,KIX,도요타 라이즈 또는 동급차종,TOYOTA_OSAKA 간사이점,2023-08-16,2023-08-17,휘발유,SUV,5인,면책커버보험 포함,117260
OSAKA,KIX,도요타 프리우스 또는 동급차종,TOYOTA_OSAKA 간사이점,2023-08-16,2023-08-17,휘발유,준중형,5인,면책커버보험 포함,124010~138730
OSAKA,KIX,도요타 시엔타 또는 동급차종,TOYOTA_OSAKA 간사이점,2023-08-16,2023-08-17,휘발유,RV,5인,면책커버보험 포함,135260
OSAKA,KIX,도요타 86 또는 동급차종,TOYOTA_OSAKA 남바 터미널점,2023-08-16,2023-08-17,휘발유,중형,2인,면책커버보험 포함,1690
OSAKA,KIX,도요타 C-HR 또는 동급차종,TOYOTA_OSAKA 간사이점,2023-08-16,2023-08-17,휘발유,SUV,5인,면책커버보험 포함,1690
OSAKA,KIX,스즈키 왜건 R 또는 동급차종,니폰 렌터카,2023-08-17,2023-08-18,,경형,5인,프리미엄플랜 포함,804
OSAKA,KIX,도요타 아쿠아 또는 동급차종,TOYOTA_OSAKA 간사이점,2023-08-17,2023-08-18,휘발유,소형,5인,면책커버보험 포함,84940~107880
OSAKA,KIX,혼다 피트 또는 동급차종,니폰 렌터카,2023-08-17,2023-08-18,,소형,5인,프리미엄플랜 포함,941
OSAKA,KIX,도요타 라이즈 또는 동급차종,TOYOTA_OSAKA 간사이점,2023-08-17,2023-08-18,휘발유,SUV,5인,면책커버보험 포함,95980
OSAKA,KIX,도요타 프리우스 또는 동급차종,TOYOTA_OSAKA 간사이점,2023-08-17,2023-08-18,휘발유,준중형,5인,면책커버보험 포함,101510~138730
OSAKA,KIX,도요타 시엔타 또는 동급차종,TOYOTA_OSAKA 간사이점,2023-08-17,2023-08-18,휘발유,RV,5인,면책커버보험 포함,110710
OSAKA,KIX,도요타 코롤라 또는 동급차종,니폰 렌터카,2023-08-17,2023-08-18,,준중형,5인,프리미엄플랜 포함,112450
OSAKA,KIX,도요타 86 또는 동급차종,TOYOTA_OSAKA 남바 터미널점,2023-08-17,2023-08-18,휘발유,중형,2인,면책커버보험 포함,138330
OSAKA,KIX,도요타 C-HR 또는 동급차종,TOYOTA_OSAKA 간사이점,2023-08-17,2023-08-18,휘발유,SUV,5인,면책커버보험 포함,138330
OSAKA,KIX,스즈키 왜건 R 또는 동급차종,니폰 렌터카,2023-08-18,2023-08-19,,경형,5인,프리미엄플랜 포함,804
OSAKA,KIX,도요타 아쿠아 또는 동급차종,TOYOTA_OSAKA 간사이점,2023-08-18,2023-08-19,휘발유,소형,5인,면책커버보험 포함,84940~107880
OSAKA,KIX,혼다 피트 또는 동급차종,니폰 렌터카,2023-08-18,2023-08-19,,소형,5인,프리미엄플랜 포함,941
OSAKA,KIX,도요타 라이즈 또는 동급차종,TOYOTA_OSAKA 간사이점,2023-08-18,2023-08-19,휘발유,SUV,5인,면책커버보험 포함,95980
OSAKA,KIX,도요타 프리우스 또는 동급차종,TOYOTA_OSAKA 간사이점,2023-08-18,2023-08-19,휘발유,준중형,5인,면책커버보험 포함,101510~138730
OSAKA,KIX,도요타 시엔타 또는 동급차종,TOYOTA_OSAKA 간사이점,2023-08-18,2023-08-19,휘발유,RV,5인,면책커버보험 포함,110710
OSAKA,KIX,도요타 86 또는 동급차종,TOYOTA_OSAKA 남바 터미널점,2023-08-18,2023-08-19,휘발유,중형,2인,면책커버보험 포함,138330
OSAKA,KIX,도요타 C-HR 또는 동급차종,TOYOTA_OSAKA 간사이점,2023-08-18,2023-08-19,휘발유,SUV,5인,면책커버보험 포함,138330
OSAKA,KIX,도요타 캠리 또는 동급차종,TOYOTA_OSAKA 간사이점,2023-08-18,2023-08-19,휘발유,중형,5인,면책커버보험 포함,158590
OSAKA,KIX,스즈키 왜건 R 또는 동급차종,니폰 렌터카,2023-08-19,23-08-,,경형,5인,프리미엄플랜 포함,804
OSAKA,KIX,도요타 아쿠아 또는 동급차종,TOYOTA_OSAKA 간사이점,2023-08-19,23-08-,휘발유,소형,5인,면책커버보험 포함,84940~107880
OSAKA,KIX,혼다 피트 또는 동급차종,니폰 렌터카,2023-08-19,23-08-,,소형,5인,프리미엄플랜 포함,941
OSAKA,KIX,도요타 라이즈 또는 동급차종,TOYOTA_OSAKA 간사이점,2023-08-19,23-08-,휘발유,SUV,5인,면책커버보험 포함,95980
OSAKA,KIX,도요타 프리우스 또는 동급차종,TOYOTA_OSAKA 간사이점,2023-08-19,23-08-,휘발유,준중형,5인,면책커버보험 포함,101510~138730
OSAKA,KIX,도요타 시엔타 또는 동급차종,TOYOTA_OSAKA 간사이점,2023-08-19,23-08-,휘발유,RV,5인,면책커버보험 포함,110710
OSAKA,KIX,도요타 86 또는 동급차종,TOYOTA_OSAKA 남바 터미널점,2023-08-19,23-08-,휘발유,중형,2인,면책커버보험 포함,138330
OSAKA,KIX,도요타 C-HR 또는 동급차종,TOYOTA_OSAKA 간사이점,2023-08-19,23-08-,휘발유,SUV,5인,면책커버보험 포함,138330
OSAKA,KIX,도요타 캠리 또는 동급차종,TOYOTA_OSAKA 간사이점,2023-08-19,23-08-,휘발유,중형,5인,면책커버보험 포함,158590
OSAKA,KIX,스즈키 왜건 R 또는 동급차종,니폰 렌터카,23-08-,2023-08-21,,경형,5인,프리미엄플랜 포함,804
OSAKA,KIX,도요타 아쿠아 또는 동급차종,TOYOTA_OSAKA 간사이점,23-08-,2023-08-21,휘발유,소형,5인,면책커버보험 포함,84940~107880
OSAKA,KIX,혼다 피트 또는 동급차종,니폰 렌터카,23-08-,2023-08-21,,소형,5인,프리미엄플랜 포함,941
OSAKA,KIX,도요타 라이즈 또는 동급차종,TOYOTA_OSAKA 간사이점,23-08-,2023-08-21,휘발유,SUV,5인,면책커버보험 포함,95980
OSAKA,KIX,도요타 프리우스 또는 동급차종,TOYOTA_OSAKA 간사이점,23-08-,2023-08-21,휘발유,준중형,5인,면책커버보험 포함,101510~138730
OSAKA,KIX,도요타 시엔타 또는 동급차종,TOYOTA_OSAKA 간사이점,23-08-,2023-08-21,휘발유,RV,5인,면책커버보험 포함,110710
OSAKA,KIX,도요타 86 또는 동급차종,TOYOTA_OSAKA 남바 터미널점,23-08-,2023-08-21,휘발유,중형,2인,면책커버보험 포함,138330
OSAKA,KIX,도요타 C-HR 또는 동급차종,TOYOTA_OSAKA 간사이점,23-08-,2023-08-21,휘발유,SUV,5인,면책커버보험 포함,138330
OSAKA,KIX,도요타 캠리 또는 동급차종,TOYOTA_OSAKA 간사이점,23-08-,2023-08-21,휘발유,중형,5인,면책커버보험 포함,158590
OSAKA,KIX,스즈키 왜건 R 또는 동급차종,니폰 렌터카,2023-08-21,2023-08-22,,경형,5인,프리미엄플랜 포함,804
OSAKA,KIX,도요타 아쿠아 또는 동급차종,TOYOTA_OSAKA 간사이점,2023-08-21,2023-08-22,휘발유,소형,5인,면책커버보험 포함,84940~107880
OSAKA,KIX,혼다 피트 또는 동급차종,니폰 렌터카,2023-08-21,2023-08-22,,소형,5인,프리미엄플랜 포함,941
OSAKA,KIX,도요타 라이즈 또는 동급차종,TOYOTA_OSAKA 간사이점,2023-08-21,2023-08-22,휘발유,SUV,5인,면책커버보험 포함,95980
OSAKA,KIX,도요타 프리우스 또는 동급차종,TOYOTA_OSAKA 간사이점,2023-08-21,2023-08-22,휘발유,준중형,5인,면책커버보험 포함,101510~138730
OSAKA,KIX,도요타 시엔타 또는 동급차종,TOYOTA_OSAKA 간사이점,2023-08-21,2023-08-22,휘발유,RV,5인,면책커버보험 포함,110710
OSAKA,KIX,도요타 86 또는 동급차종,TOYOTA_OSAKA 남바 터미널점,2023-08-21,2023-08-22,휘발유,중형,2인,면책커버보험 포함,138330
OSAKA,KIX,도요타 C-HR 또는 동급차종,TOYOTA_OSAKA 간사이점,2023-08-21,2023-08-22,휘발유,SUV,5인,면책커버보험 포함,138330
OSAKA,KIX,도요타 캠리 또는 동급차종,TOYOTA_OSAKA 간사이점,2023-08-21,2023-08-22,휘발유,중형,5인,면책커버보험 포함,158590
OSAKA,KIX,스즈키 왜건 R 또는 동급차종,니폰 렌터카,2023-08-22,2023-08-23,,경형,5인,프리미엄플랜 포함,804
OSAKA,KIX,도요타 아쿠아 또는 동급차종,TOYOTA_OSAKA 간사이점,2023-08-22,2023-08-23,휘발유,소형,5인,면책커버보험 포함,84940~107880
OSAKA,KIX,혼다 피트 또는 동급차종,니폰 렌터카,2023-08-22,2023-08-23,,소형,5인,프리미엄플랜 포함,941
OSAKA,KIX,도요타 라이즈 또는 동급차종,TOYOTA_OSAKA 간사이점,2023-08-22,2023-08-23,휘발유,SUV,5인,면책커버보험 포함,95980
OSAKA,KIX,도요타 프리우스 또는 동급차종,TOYOTA_OSAKA 간사이점,2023-08-22,2023-08-23,휘발유,준중형,5인,면책커버보험 포함,101510~138730
OSAKA,KIX,도요타 시엔타 또는 동급차종,TOYOTA_OSAKA 간사이점,2023-08-22,2023-08-23,휘발유,RV,5인,면책커버보험 포함,110710
OSAKA,KIX,도요타 86 또는 동급차종,TOYOTA_OSAKA 남바 터미널점,2023-08-22,2023-08-23,휘발유,중형,2인,면책커버보험 포함,138330
OSAKA,KIX,도요타 C-HR 또는 동급차종,TOYOTA_OSAKA 간사이점,2023-08-22,2023-08-23,휘발유,SUV,5인,면책커버보험 포함,138330
OSAKA,KIX,도요타 캠리 또는 동급차종,TOYOTA_OSAKA 간사이점,2023-08-22,2023-08-23,휘발유,중형,5인,면책커버보험 포함,158590
OSAKA,KIX,스즈키 왜건 R 또는 동급차종,니폰 렌터카,2023-08-23,2023-08-24,,경형,5인,프리미엄플랜 포함,804
OSAKA,KIX,도요타 아쿠아 또는 동급차종,TOYOTA_OSAKA 간사이점,2023-08-23,2023-08-24,휘발유,소형,5인,면책커버보험 포함,84940~107880
OSAKA,KIX,혼다 피트 또는 동급차종,니폰 렌터카,2023-08-23,2023-08-24,,소형,5인,프리미엄플랜 포함,941
OSAKA,KIX,도요타 라이즈 또는 동급차종,TOYOTA_OSAKA 간사이점,2023-08-23,2023-08-24,휘발유,SUV,5인,면책커버보험 포함,95980
OSAKA,KIX,도요타 프리우스 또는 동급차종,TOYOTA_OSAKA 간사이점,2023-08-23,2023-08-24,휘발유,준중형,5인,면책커버보험 포함,101510~138730
OSAKA,KIX,도요타 시엔타 또는 동급차종,TOYOTA_OSAKA 간사이점,2023-08-23,2023-08-24,휘발유,RV,5인,면책커버보험 포함,110710
OSAKA,KIX,도요타 86 또는 동급차종,TOYOTA_OSAKA 남바 터미널점,2023-08-23,2023-08-24,휘발유,중형,2인,면책커버보험 포함,138330
OSAKA,KIX,도요타 C-HR 또는 동급차종,TOYOTA_OSAKA 간사이점,2023-08-23,2023-08-24,휘발유,SUV,5인,면책커버보험 포함,138330
OSAKA,KIX,도요타 캠리 또는 동급차종,TOYOTA_OSAKA 간사이점,2023-08-23,2023-08-24,휘발유,중형,5인,면책커버보험 포함,158590
OSAKA,KIX,스즈키 왜건 R 또는 동급차종,니폰 렌터카,2023-08-24,2023-08-25,,경형,5인,프리미엄플랜 포함,804
OSAKA,KIX,도요타 아쿠아 또는 동급차종,TOYOTA_OSAKA 간사이점,2023-08-24,2023-08-25,휘발유,소형,5인,면책커버보험 포함,84940~107880
OSAKA,KIX,혼다 피트 또는 동급차종,니폰 렌터카,2023-08-24,2023-08-25,,소형,5인,프리미엄플랜 포함,941
OSAKA,KIX,도요타 라이즈 또는 동급차종,TOYOTA_OSAKA 간사이점,2023-08-24,2023-08-25,휘발유,SUV,5인,면책커버보험 포함,95980
OSAKA,KIX,도요타 프리우스 또는 동급차종,TOYOTA_OSAKA 간사이점,2023-08-24,2023-08-25,휘발유,준중형,5인,면책커버보험 포함,101510~138730
OSAKA,KIX,도요타 시엔타 또는 동급차종,TOYOTA_OSAKA 간사이점,2023-08-24,2023-08-25,휘발유,RV,5인,면책커버보험 포함,110710
OSAKA,KIX,도요타 86 또는 동급차종,TOYOTA_OSAKA 남바 터미널점,2023-08-24,2023-08-25,휘발유,중형,2인,면책커버보험 포함,138330
OSAKA,KIX,도요타 C-HR 또는 동급차종,TOYOTA_OSAKA 간사이점,2023-08-24,2023-08-25,휘발유,SUV,5인,면책커버보험 포함,138330
OSAKA,KIX,도요타 캠리 또는 동급차종,TOYOTA_OSAKA 간사이점,2023-08-24,2023-08-25,휘발유,중형,5인,면책커버보험 포함,158590
OSAKA,KIX,스즈키 왜건 R 또는 동급차종,니폰 렌터카,2023-08-25,2023-08-26,,경형,5인,프리미엄플랜 포함,804
OSAKA,KIX,도요타 아쿠아 또는 동급차종,TOYOTA_OSAKA 간사이점,2023-08-25,2023-08-26,휘발유,소형,5인,면책커버보험 포함,84940~107880
OSAKA,KIX,혼다 피트 또는 동급차종,니폰 렌터카,2023-08-25,2023-08-26,,소형,5인,프리미엄플랜 포함,941
OSAKA,KIX,도요타 라이즈 또는 동급차종,TOYOTA_OSAKA 간사이점,2023-08-25,2023-08-26,휘발유,SUV,5인,면책커버보험 포함,95980
OSAKA,KIX,도요타 프리우스 또는 동급차종,TOYOTA_OSAKA 간사이점,2023-08-25,2023-08-26,휘발유,준중형,5인,면책커버보험 포함,101510~138730
OSAKA,KIX,도요타 시엔타 또는 동급차종,TOYOTA_OSAKA 간사이점,2023-08-25,2023-08-26,휘발유,RV,5인,면책커버보험 포함,110710
OSAKA,KIX,도요타 코롤라 또는 동급차종,니폰 렌터카,2023-08-25,2023-08-26,,준중형,5인,프리미엄플랜 포함,112450
OSAKA,KIX,도요타 86 또는 동급차종,TOYOTA_OSAKA 남바 터미널점,2023-08-25,2023-08-26,휘발유,중형,2인,면책커버보험 포함,138330
OSAKA,KIX,도요타 C-HR 또는 동급차종,TOYOTA_OSAKA 간사이점,2023-08-25,2023-08-26,휘발유,SUV,5인,면책커버보험 포함,138330
OSAKA,KIX,스즈키 왜건 R 또는 동급차종,니폰 렌터카,2023-08-26,2023-08-27,,경형,5인,프리미엄플랜 포함,804
OSAKA,KIX,도요타 아쿠아 또는 동급차종,TOYOTA_OSAKA 간사이점,2023-08-26,2023-08-27,휘발유,소형,5인,면책커버보험 포함,84940~107880
OSAKA,KIX,혼다 피트 또는 동급차종,니폰 렌터카,2023-08-26,2023-08-27,,소형,5인,프리미엄플랜 포함,941
OSAKA,KIX,도요타 라이즈 또는 동급차종,TOYOTA_OSAKA 간사이점,2023-08-26,2023-08-27,휘발유,SUV,5인,면책커버보험 포함,95980
OSAKA,KIX,도요타 프리우스 또는 동급차종,TOYOTA_OSAKA 간사이점,2023-08-26,2023-08-27,휘발유,준중형,5인,면책커버보험 포함,101510~138730
OSAKA,KIX,도요타 시엔타 또는 동급차종,TOYOTA_OSAKA 간사이점,2023-08-26,2023-08-27,휘발유,RV,5인,면책커버보험 포함,110710
OSAKA,KIX,도요타 코롤라 또는 동급차종,니폰 렌터카,2023-08-26,2023-08-27,,준중형,5인,프리미엄플랜 포함,112450
OSAKA,KIX,도요타 86 또는 동급차종,TOYOTA_OSAKA 남바 터미널점,2023-08-26,2023-08-27,휘발유,중형,2인,면책커버보험 포함,138330
OSAKA,KIX,도요타 C-HR 또는 동급차종,TOYOTA_OSAKA 간사이점,2023-08-26,2023-08-27,휘발유,SUV,5인,면책커버보험 포함,138330
OSAKA,KIX,스즈키 왜건 R 또는 동급차종,니폰 렌터카,2023-08-27,2023-08-28,,경형,5인,프리미엄플랜 포함,804
OSAKA,KIX,도요타 아쿠아 또는 동급차종,TOYOTA_OSAKA 간사이점,2023-08-27,2023-08-28,휘발유,소형,5인,면책커버보험 포함,84940~107880
OSAKA,KIX,혼다 피트 또는 동급차종,니폰 렌터카,2023-08-27,2023-08-28,,소형,5인,프리미엄플랜 포함,941
OSAKA,KIX,도요타 라이즈 또는 동급차종,TOYOTA_OSAKA 간사이점,2023-08-27,2023-08-28,휘발유,SUV,5인,면책커버보험 포함,95980
OSAKA,KIX,도요타 프리우스 또는 동급차종,TOYOTA_OSAKA 간사이점,2023-08-27,2023-08-28,휘발유,준중형,5인,면책커버보험 포함,101510~138730
OSAKA,KIX,도요타 시엔타 또는 동급차종,TOYOTA_OSAKA 간사이점,2023-08-27,2023-08-28,휘발유,RV,5인,면책커버보험 포함,110710
OSAKA,KIX,도요타 코롤라 또는 동급차종,니폰 렌터카,2023-08-27,2023-08-28,,준중형,5인,프리미엄플랜 포함,112450
OSAKA,KIX,도요타 86 또는 동급차종,TOYOTA_OSAKA 남바 터미널점,2023-08-27,2023-08-28,휘발유,중형,2인,면책커버보험 포함,138330
OSAKA,KIX,도요타 C-HR 또는 동급차종,TOYOTA_OSAKA 간사이점,2023-08-27,2023-08-28,휘발유,SUV,5인,면책커버보험 포함,138330
OSAKA,KIX,스즈키 왜건 R 또는 동급차종,니폰 렌터카,2023-08-28,2023-08-29,,경형,5인,프리미엄플랜 포함,804
OSAKA,KIX,도요타 아쿠아 또는 동급차종,TOYOTA_OSAKA 간사이점,2023-08-28,2023-08-29,휘발유,소형,5인,면책커버보험 포함,84940~107880
OSAKA,KIX,혼다 피트 또는 동급차종,니폰 렌터카,2023-08-28,2023-08-29,,소형,5인,프리미엄플랜 포함,941
OSAKA,KIX,도요타 라이즈 또는 동급차종,TOYOTA_OSAKA 간사이점,2023-08-28,2023-08-29,휘발유,SUV,5인,면책커버보험 포함,95980
OSAKA,KIX,도요타 프리우스 또는 동급차종,TOYOTA_OSAKA 간사이점,2023-08-28,2023-08-29,휘발유,준중형,5인,면책커버보험 포함,101510~138730
OSAKA,KIX,도요타 시엔타 또는 동급차종,TOYOTA_OSAKA 간사이점,2023-08-28,2023-08-29,휘발유,RV,5인,면책커버보험 포함,110710
OSAKA,KIX,도요타 코롤라 또는 동급차종,니폰 렌터카,2023-08-28,2023-08-29,,준중형,5인,프리미엄플랜 포함,112450
OSAKA,KIX,도요타 86 또는 동급차종,TOYOTA_OSAKA 남바 터미널점,2023-08-28,2023-08-29,휘발유,중형,2인,면책커버보험 포함,138330
OSAKA,KIX,도요타 C-HR 또는 동급차종,TOYOTA_OSAKA 간사이점,2023-08-28,2023-08-29,휘발유,SUV,5인,면책커버보험 포함,138330
OSAKA,KIX,스즈키 왜건 R 또는 동급차종,니폰 렌터카,2023-08-29,2023-08-30,,경형,5인,프리미엄플랜 포함,804
OSAKA,KIX,도요타 아쿠아 또는 동급차종,TOYOTA_OSAKA 간사이점,2023-08-29,2023-08-30,휘발유,소형,5인,면책커버보험 포함,84940~107880
OSAKA,KIX,혼다 피트 또는 동급차종,니폰 렌터카,2023-08-29,2023-08-30,,소형,5인,프리미엄플랜 포함,941
OSAKA,KIX,도요타 라이즈 또는 동급차종,TOYOTA_OSAKA 간사이점,2023-08-29,2023-08-30,휘발유,SUV,5인,면책커버보험 포함,95980
OSAKA,KIX,도요타 프리우스 또는 동급차종,TOYOTA_OSAKA 간사이점,2023-08-29,2023-08-30,휘발유,준중형,5인,면책커버보험 포함,101510~138730
OSAKA,KIX,도요타 시엔타 또는 동급차종,TOYOTA_OSAKA 간사이점,2023-08-29,2023-08-30,휘발유,RV,5인,면책커버보험 포함,110710
OSAKA,KIX,도요타 코롤라 또는 동급차종,니폰 렌터카,2023-08-29,2023-08-30,,준중형,5인,프리미엄플랜 포함,112450
OSAKA,KIX,도요타 86 또는 동급차종,TOYOTA_OSAKA 남바 터미널점,2023-08-29,2023-08-30,휘발유,중형,2인,면책커버보험 포함,138330
OSAKA,KIX,도요타 C-HR 또는 동급차종,TOYOTA_OSAKA 간사이점,2023-08-29,2023-08-30,휘발유,SUV,5인,면책커버보험 포함,138330
