dep,arr,date,times,price,grade,direct or nondirect
ICN,FUK,2023-08-04,14:25-16:00,113833,economy,직항
ICN,FUK,2023-08-04,16:50-18:15,119711,economy,직항
ICN,FUK,2023-08-04,07:30-08:55,124182,economy,직항
ICN,FUK,2023-08-04,15:30-16:45,128062,economy,직항
ICN,FUK,2023-08-04,08:35-10:00,128062,economy,직항
ICN,FUK,2023-08-04,16:05-17:30,128062,economy,직항
ICN,FUK,2023-08-04,07:30-08:55,130649,economy,직항
ICN,FUK,2023-08-04,15:55-17:15,131231,economy,직항
ICN,FUK,2023-08-04,18:25-19:50,138462,economy,직항
ICN,FUK,2023-08-04,10:05-11:30,141150,economy,직항
ICN,FUK,2023-08-04,06:25-08:00,142121,economy,직항
ICN,FUK,2023-08-04,14:45-16:10,149114,economy,직항
ICN,FUK,2023-08-04,09:35-11:00,159327,economy,직항
ICN,FUK,2023-08-04,15:30-16:45,165483,economy,직항
ICN,FUK,2023-08-04,08:35-10:00,165483,economy,직항
ICN,FUK,2023-08-04,16:05-17:30,165483,economy,직항
ICN,FUK,2023-08-04,07:30-08:50,165791,economy,직항
ICN,FUK,2023-08-04,13:55-15:25,165791,economy,직항
ICN,FUK,2023-08-04,12:00-13:20,171154,economy,직항
ICN,FUK,2023-08-04,08:45-10:15,204148,economy,직항
ICN,FUK,2023-08-04,10:05-11:30,205243,economy,직항
ICN,FUK,2023-08-04,14:00-15:25,207594,economy,직항
ICN,FUK,2023-08-04,12:30-13:50,210444,economy,직항
ICN,FUK,2023-08-04,18:20-19:40,210444,economy,직항
ICN,FUK,2023-08-04,15:40-20:55,210695,economy,1회 경유
ICN,FUK,2023-08-04,09:35-11:00,214079,economy,직항
ICN,FUK,2023-08-05,18:25-19:50,97950,economy,직항
ICN,FUK,2023-08-05,16:50-18:15,117248,economy,직항
ICN,FUK,2023-08-05,14:25-16:00,124182,economy,직항
ICN,FUK,2023-08-05,16:05-17:30,128062,economy,직항
ICN,FUK,2023-08-05,06:25-08:00,128062,economy,직항
ICN,FUK,2023-08-05,15:55-17:15,128588,economy,직항
ICN,FUK,2023-08-05,11:25-13:05,131942,economy,직항
ICN,FUK,2023-08-05,14:45-16:10,132550,economy,직항
ICN,FUK,2023-08-05,15:30-16:45,137116,economy,직항
ICN,FUK,2023-08-05,18:25-19:50,138462,economy,직항
ICN,FUK,2023-08-05,13:55-15:25,139916,economy,직항
ICN,FUK,2023-08-05,07:30-08:55,143584,economy,직항
ICN,FUK,2023-08-05,07:40-09:05,147465,economy,직항
ICN,FUK,2023-08-05,08:35-10:00,150603,economy,직항
ICN,FUK,2023-08-05,07:30-08:50,151763,economy,직항
ICN,FUK,2023-08-05,10:05-11:30,158450,economy,직항
ICN,FUK,2023-08-05,09:35-11:00,159426,economy,직항
ICN,FUK,2023-08-05,12:00-13:20,163533,economy,직항
ICN,FUK,2023-08-05,16:05-17:30,174098,economy,직항
ICN,FUK,2023-08-05,06:25-08:00,174098,economy,직항
ICN,FUK,2023-08-05,14:45-16:10,178547,economy,직항
ICN,FUK,2023-08-05,15:30-16:45,183589,economy,직항
ICN,FUK,2023-08-05,08:35-10:00,197796,economy,직항
ICN,FUK,2023-08-05,15:40-20:55,202307,economy,1회 경유
ICN,FUK,2023-08-05,18:20-19:40,204460,economy,직항
ICN,FUK,2023-08-05,10:05-11:30,205215,economy,직항
ICN,FUK,2023-08-05,08:45-10:15,207551,economy,직항
ICN,FUK,2023-08-05,18:35-19:55,207594,economy,직항
ICN,FUK,2023-08-05,14:00-15:25,207594,economy,직항
ICN,FUK,2023-08-05,08:00-09:25,207594,economy,직항
ICN,FUK,2023-08-06,18:25-19:50,115250,economy,직항
ICN,FUK,2023-08-06,14:25-16:00,124182,economy,직항
ICN,FUK,2023-08-06,16:00-17:30,128062,economy,직항
ICN,FUK,2023-08-06,06:25-07:55,128062,economy,직항
ICN,FUK,2023-08-06,07:30-08:55,131942,economy,직항
ICN,FUK,2023-08-06,11:25-13:05,132399,economy,직항
ICN,FUK,2023-08-06,14:45-16:10,132550,economy,직항
ICN,FUK,2023-08-06,15:30-16:45,137116,economy,직항
ICN,FUK,2023-08-06,08:35-10:00,137116,economy,직항
ICN,FUK,2023-08-06,15:55-17:15,139916,economy,직항
ICN,FUK,2023-08-06,16:50-18:15,139916,economy,직항
ICN,FUK,2023-08-06,07:35-08:55,147465,economy,직항
ICN,FUK,2023-08-06,10:05-11:30,158450,economy,직항
ICN,FUK,2023-08-06,12:00-13:20,163522,economy,직항
ICN,FUK,2023-08-06,13:55-15:25,163522,economy,직항
ICN,FUK,2023-08-06,18:25-19:50,168462,economy,직항
ICN,FUK,2023-08-06,09:35-11:00,173589,economy,직항
ICN,FUK,2023-08-06,06:25-07:55,174098,economy,직항
ICN,FUK,2023-08-06,16:00-17:30,174098,economy,직항
ICN,FUK,2023-08-06,14:45-16:10,178533,economy,직항
ICN,FUK,2023-08-06,07:30-08:50,182471,economy,직항
ICN,FUK,2023-08-06,15:30-16:45,183589,economy,직항
ICN,FUK,2023-08-06,08:35-10:00,183589,economy,직항
ICN,FUK,2023-08-06,08:45-10:15,204176,economy,직항
ICN,FUK,2023-08-06,12:30-13:50,204474,economy,직항
ICN,FUK,2023-08-06,18:20-19:40,204474,economy,직항
ICN,FUK,2023-08-06,10:05-11:30,205200,economy,직항
ICN,FUK,2023-08-06,18:35-19:55,207594,economy,직항
ICN,FUK,2023-08-06,08:00-09:25,207594,economy,직항
ICN,FUK,2023-08-06,12:00-13:20,222491,economy,직항
ICN,FUK,2023-08-07,15:55-17:15,119711,economy,직항
ICN,FUK,2023-08-07,16:50-18:15,119711,economy,직항
ICN,FUK,2023-08-07,06:25-07:55,123100,economy,직항
ICN,FUK,2023-08-07,14:45-16:10,123850,economy,직항
ICN,FUK,2023-08-07,14:25-16:00,124182,economy,직항
ICN,FUK,2023-08-07,07:30-08:55,130649,economy,직항
ICN,FUK,2023-08-07,11:25-13:05,130649,economy,직항
ICN,FUK,2023-08-07,18:25-19:50,132550,economy,직항
ICN,FUK,2023-08-07,07:35-08:55,133236,economy,직항
ICN,FUK,2023-08-07,16:05-17:30,133236,economy,직항
ICN,FUK,2023-08-07,08:35-10:00,137116,economy,직항
ICN,FUK,2023-08-07,15:30-16:45,143800,economy,직항
ICN,FUK,2023-08-07,07:30-08:50,154271,economy,직항
ICN,FUK,2023-08-07,09:35-11:00,159511,economy,직항
ICN,FUK,2023-08-07,13:55-15:25,165791,economy,직항
ICN,FUK,2023-08-07,14:45-16:10,168462,economy,직항
ICN,FUK,2023-08-07,18:25-19:50,178533,economy,직항
ICN,FUK,2023-08-07,12:00-13:20,183071,economy,직항
ICN,FUK,2023-08-07,16:05-17:30,183589,economy,직항
ICN,FUK,2023-08-07,08:35-10:00,183589,economy,직항
ICN,FUK,2023-08-07,06:25-07:55,183589,economy,직항
ICN,FUK,2023-08-07,10:05-11:30,184350,economy,직항
ICN,FUK,2023-08-07,15:30-16:45,197796,economy,직항
ICN,FUK,2023-08-07,08:45-10:15,204176,economy,직항
ICN,FUK,2023-08-07,12:30-13:50,204474,economy,직항
ICN,FUK,2023-08-07,18:35-19:55,207594,economy,직항
ICN,FUK,2023-08-07,08:00-09:25,207594,economy,직항
ICN,FUK,2023-08-07,14:00-15:25,207594,economy,직항
ICN,FUK,2023-08-07,09:35-11:00,207817,economy,직항
ICN,FUK,2023-08-07,18:20-19:40,210175,economy,직항
ICN,FUK,2023-08-08,07:30-08:55,84081,economy,직항
ICN,FUK,2023-08-08,18:25-19:50,89256,economy,직항
ICN,FUK,2023-08-08,16:50-18:15,90755,economy,직항
ICN,FUK,2023-08-08,15:55-17:15,90911,economy,직항
ICN,FUK,2023-08-08,14:25-16:00,94430,economy,직항
ICN,FUK,2023-08-08,14:45-16:10,97950,economy,직항
ICN,FUK,2023-08-08,06:25-08:00,102745,economy,직항
ICN,FUK,2023-08-08,07:40-09:05,104779,economy,직항
ICN,FUK,2023-08-08,15:30-16:45,106077,economy,직항
ICN,FUK,2023-08-08,16:05-17:30,106687,economy,직항
ICN,FUK,2023-08-08,08:35-10:00,116420,economy,직항
ICN,FUK,2023-08-08,13:55-15:25,119711,economy,직항
ICN,FUK,2023-08-08,11:25-13:05,122888,economy,직항
ICN,FUK,2023-08-08,18:25-19:50,126519,economy,직항
ICN,FUK,2023-08-08,09:35-11:00,127872,economy,직항
ICN,FUK,2023-08-08,10:05-11:30,132550,economy,직항
ICN,FUK,2023-08-08,14:45-16:10,137016,economy,직항
ICN,FUK,2023-08-08,12:00-13:20,142751,economy,직항
ICN,FUK,2023-08-08,07:30-08:50,142751,economy,직항
ICN,FUK,2023-08-08,15:30-16:45,149549,economy,직항
ICN,FUK,2023-08-08,16:05-17:30,149549,economy,직항
ICN,FUK,2023-08-08,06:25-08:00,149549,economy,직항
ICN,FUK,2023-08-08,08:35-10:00,159672,economy,직항
ICN,FUK,2023-08-08,09:35-11:00,174098,economy,직항
ICN,FUK,2023-08-08,10:05-11:30,179329,economy,직항
ICN,FUK,2023-08-08,07:30-08:50,200500,economy,직항
ICN,FUK,2023-08-08,12:00-13:20,200500,economy,직항
ICN,FUK,2023-08-08,16:10-20:55,201335,economy,1회 경유
ICN,FUK,2023-08-08,08:45-10:15,205169,economy,직항
ICN,FUK,2023-08-08,12:30-13:50,205310,economy,직항
ICN,FUK,2023-08-09,07:30-08:55,84081,economy,직항
ICN,FUK,2023-08-09,06:25-08:00,102500,economy,직항
ICN,FUK,2023-08-09,08:35-10:00,115241,economy,직항
ICN,FUK,2023-08-09,14:45-16:10,118500,economy,직항
ICN,FUK,2023-08-09,09:35-11:00,127787,economy,직항
ICN,FUK,2023-08-09,10:05-11:30,138500,economy,직항
ICN,FUK,2023-08-09,06:25-08:00,149549,economy,직항
ICN,FUK,2023-08-10,07:30-08:55,113833,economy,직항
ICN,FUK,2023-08-10,06:25-07:55,163900,economy,직항
ICN,FUK,2023-08-10,08:35-10:00,186900,economy,직항
ICN,FUK,2023-08-10,09:35-11:00,186900,economy,직항
ICN,FUK,2023-08-10,16:05-17:30,226900,economy,직항
ICN,FUK,2023-08-10,15:30-16:45,301100,economy,직항
ICN,FUK,2023-08-11,06:25-08:00,136355,economy,직항
ICN,FUK,2023-08-11,14:25-16:00,148758,economy,직항
ICN,FUK,2023-08-11,09:35-11:00,160400,economy,직항
ICN,FUK,2023-08-11,06:25-08:00,183596,economy,직항
ICN,FUK,2023-08-11,10:05-11:30,208500,economy,직항
ICN,FUK,2023-08-11,14:45-16:10,208500,economy,직항
ICN,FUK,2023-08-11,06:25-08:00,186900,economy,직항
ICN,FUK,2023-08-11,06:25-08:05,567700,economy,1회 경유
ICN,FUK,2023-08-11,11:05-08:05,594700,economy,1회 경유
ICN,FUK,2023-08-12,06:25-08:00,199242,economy,직항
ICN,FUK,2023-08-12,11:25-13:05,218817,economy,직항
ICN,FUK,2023-08-12,06:25-08:00,247827,economy,직항
ICN,FUK,2023-08-12,10:05-11:30,253500,economy,직항
ICN,FUK,2023-08-12,06:25-08:00,251900,economy,직항
ICN,FUK,2023-08-12,08:35-10:00,286900,economy,직항
ICN,FUK,2023-08-12,09:35-11:00,286900,economy,직항
ICN,FUK,2023-08-12,15:30-16:45,301100,economy,직항
ICN,FUK,2023-08-12,16:05-17:30,301100,economy,직항
ICN,FUK,2023-08-13,11:25-13:05,143584,economy,직항
ICN,FUK,2023-08-13,06:25-07:55,156520,economy,직항
ICN,FUK,2023-08-13,07:35-08:55,173336,economy,직항
ICN,FUK,2023-08-13,09:35-11:00,174629,economy,직항
ICN,FUK,2023-08-13,06:25-07:55,203224,economy,직항
ICN,FUK,2023-08-14,07:30-08:55,122888,economy,직항
ICN,FUK,2023-08-14,06:25-07:55,136341,economy,직항
ICN,FUK,2023-08-14,08:35-10:00,151345,economy,직항
ICN,FUK,2023-08-14,09:35-11:00,160400,economy,직항
ICN,FUK,2023-08-14,06:25-07:55,182984,economy,직항
ICN,FUK,2023-08-15,07:30-08:55,112399,economy,직항
ICN,FUK,2023-08-15,06:25-08:00,128062,economy,직항
ICN,FUK,2023-08-15,11:25-13:05,132399,economy,직항
ICN,FUK,2023-08-15,09:35-11:00,143800,economy,직항
ICN,FUK,2023-08-15,06:25-08:00,173493,economy,직항
ICN,FUK,2023-08-15,15:30-16:45,184978,economy,직항
ICN,FUK,2023-08-15,06:25-08:00,176900,economy,직항
ICN,FUK,2023-08-15,08:35-10:00,186900,economy,직항
ICN,FUK,2023-08-15,09:35-11:00,226900,economy,직항
ICN,FUK,2023-08-16,07:30-08:55,108659,economy,직항
ICN,FUK,2023-08-16,09:35-11:00,127915,economy,직항
ICN,FUK,2023-08-16,08:35-10:00,137116,economy,직항
ICN,FUK,2023-08-16,09:35-11:00,167071,economy,직항
ICN,FUK,2023-08-16,11:05-08:05,543500,economy,1회 경유
ICN,FUK,2023-08-16,06:25-08:05,543500,economy,1회 경유
ICN,FUK,2023-08-17,07:30-08:55,108659,economy,직항
ICN,FUK,2023-08-17,14:45-16:10,128500,economy,직항
ICN,FUK,2023-08-17,10:05-11:30,148500,economy,직항
ICN,FUK,2023-08-17,15:30-16:45,176900,economy,직항
ICN,FUK,2023-08-17,16:05-17:30,176900,economy,직항
ICN,FUK,2023-08-17,09:35-11:00,186900,economy,직항
ICN,FUK,2023-08-17,08:35-10:00,186900,economy,직항
ICN,FUK,2023-08-17,06:25-07:55,186900,economy,직항
ICN,FUK,2023-08-18,14:25-16:00,126769,economy,직항
ICN,FUK,2023-08-18,11:25-13:05,133236,economy,직항
ICN,FUK,2023-08-18,08:35-10:00,151345,economy,직항
ICN,FUK,2023-08-18,18:25-19:50,158500,economy,직항
ICN,FUK,2023-08-18,14:45-16:10,169169,economy,직항
ICN,FUK,2023-08-18,10:05-11:30,178500,economy,직항
ICN,FUK,2023-08-18,15:30-16:45,186900,economy,직항
ICN,FUK,2023-08-18,16:05-17:30,186900,economy,직항
ICN,FUK,2023-08-18,06:25-08:00,186900,economy,직항
ICN,FUK,2023-08-18,08:35-10:00,201900,economy,직항
ICN,FUK,2023-08-18,09:35-11:00,201900,economy,직항
ICN,FUK,2023-08-18,11:05-08:05,636100,economy,1회 경유
ICN,FUK,2023-08-18,06:25-08:05,636100,economy,1회 경유
ICN,FUK,2023-08-19,14:25-16:00,117713,economy,직항
ICN,FUK,2023-08-19,06:25-08:00,128062,economy,직항
ICN,FUK,2023-08-19,11:25-13:05,133236,economy,직항
ICN,FUK,2023-08-19,06:25-08:00,176900,economy,직항
ICN,FUK,2023-08-19,10:05-11:30,178500,economy,직항
ICN,FUK,2023-08-19,15:30-16:45,186900,economy,직항
ICN,FUK,2023-08-19,08:35-10:00,201900,economy,직항
ICN,FUK,2023-08-19,09:35-11:00,211900,economy,직항
ICN,FUK,2023-08-19,16:05-17:30,301100,economy,직항
ICN,FUK,2023-08-20,08:45-10:15,113167,economy,직항
ICN,FUK,2023-08-20,08:35-10:00,133900,economy,직항
ICN,FUK,2023-08-20,14:25-16:00,135823,economy,직항
ICN,FUK,2023-08-20,06:25-07:55,176900,economy,직항
ICN,FUK,2023-08-20,08:35-10:00,186900,economy,직항
ICN,FUK,2023-08-20,15:30-16:45,201900,economy,직항
ICN,FUK,2023-08-20,09:35-11:00,201900,economy,직항
ICN,FUK,2023-08-20,16:00-17:30,211900,economy,직항
ICN,FUK,2023-08-21,14:25-16:00,107365,economy,직항
ICN,FUK,2023-08-21,07:30-08:55,113817,economy,직항
ICN,FUK,2023-08-21,15:30-16:45,127844,economy,직항
ICN,FUK,2023-08-21,15:30-16:45,173488,economy,직항
ICN,FUK,2023-08-21,15:30-16:45,176900,economy,직항
ICN,FUK,2023-08-21,09:35-11:00,186900,economy,직항
ICN,FUK,2023-08-22,06:25-08:00,106545,economy,직항
ICN,FUK,2023-08-22,16:05-17:30,153900,economy,직항
ICN,FUK,2023-08-22,06:25-08:00,153900,economy,직항
ICN,FUK,2023-08-22,15:30-16:45,163900,economy,직항
ICN,FUK,2023-08-22,08:35-10:00,163900,economy,직항
ICN,FUK,2023-08-22,09:35-11:00,176900,economy,직항
ICN,FUK,2023-08-23,08:35-10:00,103100,economy,직항
ICN,FUK,2023-08-23,14:25-16:00,104779,economy,직항
ICN,FUK,2023-08-23,11:25-13:05,112539,economy,직항
ICN,FUK,2023-08-23,06:25-08:00,143900,economy,직항
ICN,FUK,2023-08-23,08:35-10:00,163900,economy,직항
ICN,FUK,2023-08-23,09:35-11:00,163900,economy,직항
ICN,FUK,2023-08-23,15:30-16:45,186900,economy,직항
ICN,FUK,2023-08-23,16:05-17:30,186900,economy,직항
ICN,FUK,2023-08-23,11:05-08:05,458700,economy,1회 경유
ICN,FUK,2023-08-23,06:25-08:05,458700,economy,1회 경유
ICN,FUK,2023-08-24,14:25-16:00,104779,economy,직항
ICN,FUK,2023-08-24,07:30-08:55,108659,economy,직항
ICN,FUK,2023-08-24,06:25-07:55,112000,economy,직항
ICN,FUK,2023-08-24,07:40-09:05,113833,economy,직항
ICN,FUK,2023-08-24,14:00-15:25,120069,economy,직항
ICN,FUK,2023-08-24,15:30-16:45,163900,economy,직항
ICN,FUK,2023-08-24,09:35-11:00,176900,economy,직항
ICN,FUK,2023-08-24,08:35-10:00,176900,economy,직항
ICN,FUK,2023-08-24,16:05-17:30,176900,economy,직항
ICN,FUK,2023-08-25,11:25-13:05,113833,economy,직항
ICN,FUK,2023-08-25,06:25-08:00,163900,economy,직항
ICN,FUK,2023-08-25,08:35-10:00,176900,economy,직항
ICN,FUK,2023-08-25,16:05-17:30,176900,economy,직항
ICN,FUK,2023-08-25,15:30-16:45,186900,economy,직항
ICN,FUK,2023-08-25,09:35-11:00,201900,economy,직항
ICN,FUK,2023-08-25,11:05-08:05,458700,economy,1회 경유
ICN,FUK,2023-08-25,06:25-08:05,458700,economy,1회 경유
ICN,FUK,2023-08-26,07:30-08:55,113833,economy,직항
ICN,FUK,2023-08-26,06:25-08:00,121600,economy,직항
ICN,FUK,2023-08-26,11:25-13:05,133236,economy,직항
ICN,FUK,2023-08-26,14:25-16:00,135823,economy,직항
ICN,FUK,2023-08-26,07:40-09:05,157813,economy,직항
ICN,FUK,2023-08-26,08:35-10:00,159724,economy,직항
ICN,FUK,2023-08-26,15:30-16:45,173488,economy,직항
ICN,FUK,2023-08-26,15:30-16:45,176900,economy,직항
ICN,FUK,2023-08-26,16:05-17:30,176900,economy,직항
ICN,FUK,2023-08-26,06:25-08:00,176900,economy,직항
ICN,FUK,2023-08-26,08:35-10:00,211900,economy,직항
ICN,FUK,2023-08-26,09:35-11:00,226900,economy,직항
ICN,FUK,2023-08-27,14:25-16:00,113833,economy,직항
ICN,FUK,2023-08-27,06:25-07:55,116404,economy,직항
ICN,FUK,2023-08-27,11:25-13:05,122000,economy,직항
ICN,FUK,2023-08-27,16:00-17:30,128062,economy,직항
ICN,FUK,2023-08-27,06:25-07:55,163900,economy,직항
ICN,FUK,2023-08-27,15:30-16:45,176900,economy,직항
ICN,FUK,2023-08-27,08:35-10:00,176900,economy,직항
ICN,FUK,2023-08-27,16:00-17:30,176900,economy,직항
ICN,FUK,2023-08-27,09:35-11:00,186900,economy,직항
ICN,FUK,2023-08-28,15:30-16:45,106304,economy,직항
ICN,FUK,2023-08-28,11:25-13:05,108659,economy,직항
ICN,FUK,2023-08-28,18:25-19:50,128500,economy,직항
ICN,FUK,2023-08-28,14:45-16:10,128500,economy,직항
ICN,FUK,2023-08-28,10:05-11:30,148500,economy,직항
ICN,FUK,2023-08-28,15:30-16:45,153900,economy,직항
ICN,FUK,2023-08-28,16:05-17:30,163900,economy,직항
ICN,FUK,2023-08-28,06:25-07:55,163900,economy,직항
ICN,FUK,2023-08-28,08:35-10:00,176900,economy,직항
ICN,FUK,2023-08-28,09:35-11:00,176900,economy,직항
ICN,FUK,2023-08-28,11:05-08:05,458700,economy,1회 경유
ICN,FUK,2023-08-28,06:25-08:05,458700,economy,1회 경유
ICN,FUK,2023-08-29,06:25-08:00,75134,economy,직항
ICN,FUK,2023-08-29,15:30-16:45,86375,economy,직항
ICN,FUK,2023-08-29,14:25-16:00,94430,economy,직항
ICN,FUK,2023-08-29,08:35-10:00,96716,economy,직항
ICN,FUK,2023-08-30,14:25-16:00,69348,economy,직항
ICN,FUK,2023-08-30,16:05-17:30,75049,economy,직항
ICN,FUK,2023-08-30,07:35-08:55,79387,economy,직항
ICN,FUK,2023-08-30,09:35-11:00,96716,economy,직항
ICN,FUK,2023-08-30,14:45-16:10,116548,economy,직항
ICN,FUK,2023-08-30,15:30-16:45,133900,economy,직항
ICN,FUK,2023-08-30,16:05-17:30,133900,economy,직항
ICN,FUK,2023-08-30,06:25-08:00,133900,economy,직항
ICN,FUK,2023-08-30,08:35-10:00,143900,economy,직항
ICN,FUK,2023-08-30,09:35-11:00,143900,economy,직항
ICN,FUK,2023-08-30,11:05-08:05,574800,economy,1회 경유
ICN,FUK,2023-08-30,06:25-08:05,574800,economy,1회 경유
ICN,FUK,2023-08-31,08:35-10:00,133900,economy,직항
ICN,FUK,2023-08-31,06:25-07:55,133900,economy,직항
ICN,FUK,2023-08-31,15:30-16:45,143900,economy,직항
ICN,FUK,2023-08-31,16:05-17:30,153900,economy,직항
ICN,FUK,2023-08-31,09:35-11:00,153900,economy,직항
ICN,FUK,2023-09-01,14:25-16:00,84082,economy,직항
ICN,FUK,2023-09-01,15:30-16:45,111136,economy,직항
ICN,FUK,2023-09-01,15:30-16:45,159064,economy,직항
ICN,FUK,2023-09-01,15:30-16:45,163900,economy,직항
ICN,FUK,2023-09-01,16:05-17:30,163900,economy,직항
ICN,FUK,2023-09-01,06:25-08:00,176900,economy,직항
ICN,FUK,2023-09-01,11:05-08:05,574800,economy,1회 경유
ICN,FUK,2023-09-01,06:25-08:05,574800,economy,1회 경유
ICN,FUK,2023-09-02,16:05-17:30,107013,economy,직항
ICN,FUK,2023-09-02,15:30-16:45,115695,economy,직항
ICN,FUK,2023-09-02,16:05-17:30,148884,economy,직항
ICN,FUK,2023-09-02,18:35-19:55,225099,economy,직항
ICN,FUK,2023-09-02,14:00-15:25,225099,economy,직항
ICN,FUK,2023-09-02,16:05-17:30,153900,economy,직항
ICN,FUK,2023-09-02,15:30-16:45,163900,economy,직항
ICN,FUK,2023-09-02,09:35-11:00,226900,economy,직항
ICN,FUK,2023-09-03,12:30-13:50,113876,economy,직항
ICN,FUK,2023-09-03,06:25-07:55,116420,economy,직항
ICN,FUK,2023-09-03,15:30-16:45,148884,economy,직항
ICN,FUK,2023-09-03,15:30-16:45,153900,economy,직항
ICN,FUK,2023-09-03,18:35-19:55,269500,economy,직항
ICN,FUK,2023-09-03,08:00-09:25,269500,economy,직항
ICN,FUK,2023-09-03,14:00-15:25,269500,economy,직항
ICN,FUK,2023-09-03,16:00-17:30,153900,economy,직항
ICN,FUK,2023-09-03,06:25-07:55,163900,economy,직항
ICN,FUK,2023-09-03,09:35-11:00,186900,economy,직항
ICN,FUK,2023-09-04,15:30-16:45,133900,economy,직항
ICN,FUK,2023-09-04,16:05-17:30,133900,economy,직항
ICN,FUK,2023-09-04,06:25-07:55,163900,economy,직항
ICN,FUK,2023-09-04,09:35-11:00,176900,economy,직항
ICN,FUK,2023-09-04,06:25-08:05,632800,economy,1회 경유
ICN,FUK,2023-09-05,06:25-08:00,74992,economy,직항
ICN,FUK,2023-09-05,14:25-16:00,84082,economy,직항
ICN,FUK,2023-09-05,07:40-09:05,94430,economy,직항
ICN,FUK,2023-09-05,08:15-15:05,570182,economy,1회 경유
ICN,FUK,2023-09-05,08:15-16:00,570182,economy,1회 경유
ICN,FUK,2023-09-05,15:30-16:45,133900,economy,직항
ICN,FUK,2023-09-05,16:05-17:30,133900,economy,직항
ICN,FUK,2023-09-05,06:25-08:00,133900,economy,직항
ICN,FUK,2023-09-05,09:35-11:00,176900,economy,직항
ICN,FUK,2023-09-06,06:25-08:00,119994,economy,직항
ICN,FUK,2023-09-06,16:05-17:30,133900,economy,직항
ICN,FUK,2023-09-06,06:25-08:00,133900,economy,직항
ICN,FUK,2023-09-06,15:30-16:45,143900,economy,직항
ICN,FUK,2023-09-06,09:35-11:00,176900,economy,직항
ICN,FUK,2023-09-06,11:05-08:05,458700,economy,1회 경유
ICN,FUK,2023-09-06,06:25-08:05,458700,economy,1회 경유
ICN,FUK,2023-09-07,18:25-19:50,138505,economy,직항
ICN,FUK,2023-09-07,06:25-07:55,148959,economy,직항
ICN,FUK,2023-09-07,15:30-16:45,153900,economy,직항
ICN,FUK,2023-09-07,16:05-17:30,153900,economy,직항
ICN,FUK,2023-09-07,06:25-07:55,153900,economy,직항
ICN,FUK,2023-09-07,09:35-11:00,201900,economy,직항
ICN,FUK,2023-09-08,16:05-17:30,163900,economy,직항
ICN,FUK,2023-09-08,15:30-16:45,176900,economy,직항
ICN,FUK,2023-09-08,06:25-08:00,176900,economy,직항
ICN,FUK,2023-09-08,11:05-08:05,458700,economy,1회 경유
ICN,FUK,2023-09-08,06:25-08:05,458700,economy,1회 경유
ICN,FUK,2023-09-09,14:25-16:00,113833,economy,직항
ICN,FUK,2023-09-09,16:05-17:30,116420,economy,직항
ICN,FUK,2023-09-09,18:25-19:50,149398,economy,직항
ICN,FUK,2023-09-09,08:15-16:00,570310,economy,1회 경유
ICN,FUK,2023-09-09,16:05-17:30,163900,economy,직항
